case_id,pool,case_dir,valid_geometry,invalid_reason,n_fin,h_ch_mm,h_fin_mm,d_in_mm,u_in_m_per_s,q_w_kw_m2,mesh_nx,mesh_ny,effective_inlet_width_mm,inlet_width_saturated,case_json_sha256,stl_sha256,status
id_train_pbf02_0029,id_train,openfoam_cases/id_train_pbf02_0029,true,,6,7.832717,4.837515,3.661094,1.324483,42.109677,240,31,3.661094,false,e8a54cbca40e7b6394b0bd6dc2db5340f5b883f23043f0ca87a58cca1ca8a065,cb6a9e0e1400fedf057f6f1a5ac7a905730fad3173ef7023e3ca391adf715598,generated_not_solved
id_train_pbf02_0028,id_train,openfoam_cases/id_train_pbf02_0028,true,,6,9.598105,3.91258,3.915,0.803585,29.91267,240,38,3.915,false,cb228af0074f43cea6d9410292684d788338129eb983b8599d1447698f79bf3c,0c9370da362fb5544dc5b1d2034f8af9cd045cbbbc613f625322cb6cea209cb2,generated_not_solved
id_train_pbf02_0021,id_train,openfoam_cases/id_train_pbf02_0021,true,,4,4.898583,3.383105,4.568234,1.099781,29.443731,240,20,4.568234,false,8ccfca70ab92d4ddb69164f6d74a7dbcbba56e8331b5ca7d0e14e78cd4ec9e25,a4c2775e9ea028b9c68ffe83a0d0e2b86fd5d7262768d5a1c5e7d4d137b3d01a,generated_not_solved
id_train_pbf02_0023,id_train,openfoam_cases/id_train_pbf02_0023,true,,4,6.148255,2.178505,2.784383,1.090158,40.856227,240,25,2.784383,false,356deb5f742ca31a99f70aaf5fb203e4355a25f9da82b5b829763f63e187f5f9,83bcf03eccb41f439b0085e82de11c54ee26bd15e34246be2d02a7949b63ee61,generated_not_solved
id_train_pbf02_0022,id_train,openfoam_cases/id_train_pbf02_0022,true,,4,9.11452,4.052351,3.192576,0.550173,28.763831,240,36,3.192576,false,952ed53525128e746ddb8b4a8ab82e902fd598056774165e12afa765a8e4a9c3,416b685517d2791c814738e86cfcc5eee91ee8d6df30f7d72c6f46f4188d81d5,generated_not_solved
id_train_pbf02_0086,id_train,openfoam_cases/id_train_pbf02_0086,true,,4,4.330742,3.04642,3.080562,1.332478,12.246222,240,17,3.080562,false,ba8caa2e876612a1077d9684ebf883f2163610e8a02ac146e2f580f9bf2a276a,1e572e92886ef30d1bad17d0554b7864ebf4ba692ddccd9342098eee5834d24c,generated_not_solved
id_train_pbf02_0084,id_train,openfoam_cases/id_train_pbf02_0084,true,,4,4.773198,3.114835,5.658975,0.477665,12.917795,240,19,4.773198,true,f7068b293d0029f1712de6b67fa11b5cb105ed3704569f905658a0a95052dd6b,faf1746ee8016dd09a4b8fcb9f5b47a4f0654e954bc5de93da92b926566896d3,generated_not_solved
id_train_pbf02_0085,id_train,openfoam_cases/id_train_pbf02_0085,true,,4,8.174381,5.826818,4.079186,0.357472,27.868641,240,33,4.079186,false,078775b574e24127daa01c9f73c8a1f4d2c242a5abcc21ec273637aefd6161c8,90f17dc638ac0e37840c05ed192afd2fe811916e6e6cd97e4f2844a2811b2a3b,generated_not_solved
id_train_pbf02_0009,id_train,openfoam_cases/id_train_pbf02_0009,true,,4,9.824288,3.841673,5.831179,0.832768,15.505173,240,39,5.831179,false,22fc4620d0542d16024d4e44e8fc9e69301915f9f0376690cfc0582abb6f5158,97542d84b605baf3f13b55578b5d9b3eb1213dd52c3ed09841c3819490f5641b,generated_not_solved
id_train_pbf02_0010,id_train,openfoam_cases/id_train_pbf02_0010,true,,4,9.44358,5.3246,2.083392,0.60103,6.966124,240,38,2.083392,false,2a1b4bee305c9454d7b410f210529520cd426bfe5acaf2a47dd3096096a17bbd,ddb15ae7c27a4ecdde08360edbb297545fce3a44af19eb572058563baf798853,generated_not_solved
id_train_pbf02_0011,id_train,openfoam_cases/id_train_pbf02_0011,true,,4,9.100692,2.85658,4.155397,1.469601,43.520908,240,36,4.155397,false,c5f3acf9eb28e619c5da11b82ecea01f9265919a2ce7a6f99dc37957f37378e7,c0def5413aa549e18ed9c2c60c847d7aa2f3a915c4f8c0fb2974aa7d81445c2f,generated_not_solved
id_train_pbf02_0066,id_train,openfoam_cases/id_train_pbf02_0066,true,,6,9.111855,2.900109,3.968246,1.109594,10.988024,240,36,3.968246,false,28ced5a75586aeab6cb247c659efc6d3c88bdebdebe0f34524ed06f937342cf8,12dc4612845d7f0ad46d99f5e0e547930ab5b84781fde093b764f6025580e642,generated_not_solved
id_train_pbf02_0067,id_train,openfoam_cases/id_train_pbf02_0067,true,,6,9.349417,2.755314,3.442986,1.110149,13.68633,240,37,3.442986,false,ed56c6f8740b97b41954098d41759337988f56365bbab19179ea3098f9832919,86d079d97a2137321109d292f688a2fbb8009b27f128158f9983038dd37b2146,generated_not_solved
id_train_pbf02_0068,id_train,openfoam_cases/id_train_pbf02_0068,true,,6,5.292682,2.689251,4.540784,0.487211,31.433541,240,21,4.540784,false,3a92c297b2dcc69a9acb9240fa4676a49b2a890f6e59273773f0b4fe19f7e0ba,1d321a2070c6d8dacb6f027339d0c5e303ccc05a2efee79382d9a65aba3b68e6,generated_not_solved
id_train_pbf02_0012,id_train,openfoam_cases/id_train_pbf02_0012,true,,5,7.467052,5.029598,4.347701,1.451911,23.013696,240,30,4.347701,false,eaf897e1cf43c0ef184e152eb8722583e608657bef8e9c1cbdcda7a855c5c65c,6280a9c86408ffd52be3a872a4e2094577cf2cfc1d6f69a47ea1a40f909c31bd,generated_not_solved
id_train_pbf02_0013,id_train,openfoam_cases/id_train_pbf02_0013,true,,5,6.13741,2.016638,2.396131,1.488519,26.258563,240,25,2.396131,false,f7c5771ee160e0851aa2f97be1336c5b5adf68f77564915b279f5ea1ebf0ad58,56529016d3817344e9092695b03c09e29fc3be842e71b5dfde8d9726c88dc9c2,generated_not_solved
id_train_pbf02_0014,id_train,openfoam_cases/id_train_pbf02_0014,true,,5,8.249924,5.825427,2.972267,0.76915,36.33493,240,33,2.972267,false,94a9d63c78a5bfc8448683e3799778f77676699fc5b7e1981149d3c60d003672,af75d428a2b248460423fd158f2496dd2a8e397e305efc0891365e1722af2217,generated_not_solved
id_train_pbf02_0043,id_train,openfoam_cases/id_train_pbf02_0043,true,,8,9.153226,4.693328,5.859055,0.536022,17.037267,240,37,5.859055,false,8056e922fc3ebfd60e37508e25d78a523f0cfa4cac62b03e9ac462209d99fd6c,ede7208ee236e5cebf7182c97c930a30c2bfb2ffc662ca3e439f6db5c03638ca,generated_not_solved
id_train_pbf02_0044,id_train,openfoam_cases/id_train_pbf02_0044,true,,8,6.564434,2.335562,4.351568,1.061867,32.833657,240,26,4.351568,false,f4565fbb1f66d743c25abe438e75d53ecf2f2049f58581defd526132e10cff43,cf598425f9d811858d361cf7abd74f6bf0f187362937cedeb80cce2f1ab8e607,generated_not_solved
id_train_pbf02_0042,id_train,openfoam_cases/id_train_pbf02_0042,true,,8,7.851195,5.868647,4.933072,0.453559,44.513961,240,31,4.933072,false,d65ea55da8ebdb38369089c2f8810e2ce076efe153a4f34154f3114f1fbfafa6,3efc711a3c6161494204754513c0b85d73a73ad94ddff0eba7e99ebd7ec0cf77,generated_not_solved
id_train_pbf02_0061,id_train,openfoam_cases/id_train_pbf02_0061,true,,4,5.442803,2.786537,5.17351,1.246688,34.67585,240,22,5.17351,false,6591b3ab33c658000001431126ebac6f1f89adba67a03639ea501c59da37c309,d8a4b143a4b142c28b8f77176c2c1b225464f2e46994021edc622a1e16f910f3,generated_not_solved
id_train_pbf02_0062,id_train,openfoam_cases/id_train_pbf02_0062,true,,4,4.772972,3.27155,4.801398,1.437836,47.531862,240,19,4.772972,true,0923d373fc7b208163f4e0b3e0b2aae9966d523eea7e5ea6b1f6f6c257eb15c1,fca120e82633fa8398493898c1ec2763a1adef73c71a329f0c91077c570c9b26,generated_not_solved
id_train_pbf02_0060,id_train,openfoam_cases/id_train_pbf02_0060,true,,4,7.492812,3.37914,4.084135,1.004107,32.67752,240,30,4.084135,false,6118e0959274be1acc045673ec96fbbba7b68e078cd769fc43ab942bffd660bb,978d550a77f215bdf6e55c0ccb76fe691cfc37522b7c8f6893f8cf9e111d1e22,generated_not_solved
id_train_pbf02_0016,id_train,openfoam_cases/id_train_pbf02_0016,true,,4,4.628659,2.500703,5.432856,0.748702,5.191301,240,19,4.628659,true,eb39c6056c8d087b60a67f77f34403b462a9c74a723d29f914b8d2a95e2f7938,9e6c7513201352da31e5bfc1d91f8005aaf0bba9be49cd148f019d39dfe65a03,generated_not_solved
id_train_pbf02_0015,id_train,openfoam_cases/id_train_pbf02_0015,true,,4,6.35776,2.950673,4.743411,0.520951,43.62709,240,25,4.743411,false,4aff87b609f864e865f6b39e6326b4d51ad633f92fa0413374e491deea779c9e,5ba188e77c9a21a0d2f952cc16972a35eb3e97ef2c2a77e78fb17e9496b8e517,generated_not_solved
id_train_pbf02_0017,id_train,openfoam_cases/id_train_pbf02_0017,true,,4,4.156893,2.73909,2.17211,0.3422,18.44203,240,17,2.17211,false,af97341874a4c72c0d0d2896e702b5142b16f2abc6403ca785f9fb043f0fb729,f0957c53974ef2e9ceb32146af58f3dcfe3696a521e8966bac0ae52ebc945a4e,generated_not_solved
id_train_pbf02_0024,id_train,openfoam_cases/id_train_pbf02_0024,true,,6,4.778692,2.114062,3.19464,1.31478,26.011446,240,19,3.19464,false,4d6e60d058c127aedb90d36a22fe2e81e7d097e7fdc7227a5890b99372053018,e87b75ffb2abad241a05b9fd218a7f5779e04c7bc965ca32648a0eeb763d8f5b,generated_not_solved
id_train_pbf02_0026,id_train,openfoam_cases/id_train_pbf02_0026,true,,6,8.669272,4.843864,4.926959,1.048376,36.526912,240,35,4.926959,false,b462a4422154cb6268545d56bc2015df21effcf7cc483e9102abe42dcaa4a94d,7717196cbfe5350d67ae7e55fda3667164e54e5ac9ff273ea7d2acda52832817,generated_not_solved
id_train_pbf02_0025,id_train,openfoam_cases/id_train_pbf02_0025,true,,6,4.97232,3.571982,2.306063,0.459499,10.304152,240,20,2.306063,false,8cb9f8bd855dc1d0f10c8949c912a974ebae37d29bf2ed85b660ca565ddf86cd,da1450beaaf70e32bacbd324a9499503dd584275a7677bd95c0b5cb73aa7abfe,generated_not_solved
id_train_pbf02_0038,id_train,openfoam_cases/id_train_pbf02_0038,true,,5,6.873738,2.036935,5.641854,0.963682,15.124289,240,27,5.641854,false,2a3c670eff975d6c59dbe7e58fd793de8270d1807ca97040909397d9a50640a3,8b6820c34523e40fe7074d15a8d8288cd450c4b922c04a4fbddf43550a2e7b5d,generated_not_solved
id_train_pbf02_0037,id_train,openfoam_cases/id_train_pbf02_0037,true,,5,6.877937,3.259075,5.960792,1.479971,41.76583,240,28,5.960792,false,ecdc7d276f40d65f10d2e71d7da1079fe2b7ba714aca86dd50651d6e04c31bff,04aaf0468e49d8a13c7d2e4c4826914f9f20946f2a326e78d10ae3fc58973092,generated_not_solved
id_train_pbf02_0036,id_train,openfoam_cases/id_train_pbf02_0036,true,,5,6.631196,3.618254,2.562871,0.458022,26.520223,240,27,2.562871,false,4df5c86d5ba4154e425c833145940e1524a25fff363f85c77df2d12857dc493c,2a1edf2f615092081718bdf35d03ae59537917940ad34aea413a5edb46713c1b,generated_not_solved
id_train_pbf02_0079,id_train,openfoam_cases/id_train_pbf02_0079,true,,8,7.900224,3.381171,4.498908,1.415246,35.867198,240,32,4.498908,false,21edcc44ad3486dd4b70925249a922a03f58770b957ebb7ba54ed3b8e84c1570,2c09093b694525220947a5ec23bcf968d2e28413df73de6cf68200b1e910a532,generated_not_solved
id_train_pbf02_0078,id_train,openfoam_cases/id_train_pbf02_0078,true,,8,8.239298,2.1193,5.346504,0.313827,15.677281,240,33,5.346504,false,af14b9dbeeb09a68d27e4a6b641f914ab654431abffce210d99df613c9782060,9475bc32b499ea7572c9dac508216b505644e4d92d5fc01ab2f06b0fb2d39049,generated_not_solved
id_train_pbf02_0080,id_train,openfoam_cases/id_train_pbf02_0080,true,,8,4.883456,3.627954,5.185138,0.41315,49.15856,240,20,4.883456,true,6b578d675f10ab8e8d8ff2362b4448c5f933b4a452c1d8fe6ae80a8ddb7cda1f,6fe84e141d4fa41f5f80d847e5f41c3a7537168c0461d40d5fc49949a91eb393,generated_not_solved
id_train_pbf02_0006,id_train,openfoam_cases/id_train_pbf02_0006,true,,6,6.589113,2.629131,4.6628,1.319956,43.593263,240,26,4.6628,false,1d7c8743998e67552158ee36ff1715ab05bae5fc25417ecca0064b419046a754,9134fb151d141119a7baeb81bc2fee4492a64d9187bf0bf5c19fb2225d307af2,generated_not_solved
id_train_pbf02_0008,id_train,openfoam_cases/id_train_pbf02_0008,true,,6,5.261899,3.90115,2.835606,0.672905,26.46287,240,21,2.835606,false,b3a55beec0c3806f92f680346ab847d4ee498cc325423df772e8118da90ab450,d7336d838af5d9b697c342c7cf25e7c1e7e4c19829054aaae6a5725c93893ae5,generated_not_solved
id_train_pbf02_0007,id_train,openfoam_cases/id_train_pbf02_0007,true,,6,5.761558,2.575212,3.420318,0.630931,32.647983,240,23,3.420318,false,13e88c875852b1bd525b21565f9d0e2aa94b29ee581b44efa1726ae9def63ce4,92ca466aacc4f04f423f26b8d19fb05246fd3827f1889a05d3a1a94528da2ead,generated_not_solved
id_train_pbf02_0071,id_train,openfoam_cases/id_train_pbf02_0071,true,,5,5.361193,3.008133,5.204539,1.383478,27.092738,240,21,5.204539,false,69eb0e10b8732c3e2a267e9e8e5f868c2a16cdcc8c9cda19e5efbc93897b9580,83c5950050605db7f965308b6a543a499d632097a0a81cc3ca9a60934d2e002c,generated_not_solved
id_train_pbf02_0069,id_train,openfoam_cases/id_train_pbf02_0069,true,,5,8.584061,4.169549,5.379902,1.224538,26.814737,240,34,5.379902,false,ed7504127f9798c148bea6ab425de25649cd0a2454e3bddf7976b96976b165ce,a79de7ad67f4321b0d79a955907a770a2b80a4ccc8e0761233f3338956c95bac,generated_not_solved
id_train_pbf02_0070,id_train,openfoam_cases/id_train_pbf02_0070,true,,5,7.908122,2.795642,4.64041,0.619854,14.465231,240,32,4.64041,false,20878cf513bc0830942c6157efb23a969902f16087cc89b02869d894bd978e47,8a308990b6fee9d270422ed474823ed710e63bd0585f27dd614f4af5719ad020,generated_not_solved
id_train_pbf02_0048,id_train,openfoam_cases/id_train_pbf02_0048,true,,5,5.763078,2.368255,5.528996,1.321677,47.548509,240,23,5.528996,false,13e6c27fddabbf4a92f891188530ce1baa60b1cf5e9e2cd7844c851cef7e893d,4efa20d2c4749606347f9dee2339e23eae30e9fe4d1b7234cf603ef95cf75381,generated_not_solved
id_train_pbf02_0049,id_train,openfoam_cases/id_train_pbf02_0049,true,,5,4.673575,3.192626,3.667233,1.192969,44.72275,240,19,3.667233,false,d732ed0ea6aa68361f6b0bc03e262b7ff2fef4352eb82dd8d1b2fe76938458a0,4ddcf698af1c0721b0b884b33db509598a5f910c8f12faa8015c695c99a4ad4f,generated_not_solved
id_train_pbf02_0050,id_train,openfoam_cases/id_train_pbf02_0050,true,,5,9.94541,3.268326,3.514847,0.57373,34.392148,240,40,3.514847,false,e1bc38c9ce909a4fed67d07639b53629a495fc744a22020acdde011e7eec437b,d0aa00b9857d99b4b03578cb47e75d67c167960d68f183218ba461944e6e6604,generated_not_solved
id_train_pbf02_0005,id_train,openfoam_cases/id_train_pbf02_0005,true,,6,6.139704,3.272659,5.575367,0.799145,19.371646,240,25,5.575367,false,47ed8f0afc794995a4873a0a23c7879d26b049371e91d3e73a8bd4e2ea0de984,a6e0ed9ee359571462ae35f064927e1497297b6c10be7361e5e12de887bff012,generated_not_solved
id_train_pbf02_0004,id_train,openfoam_cases/id_train_pbf02_0004,true,,6,5.470094,2.998947,2.966693,1.269301,20.384344,240,22,2.966693,false,9026fa77c8c588caba48bffbece4678f979c6875d524f705d39c08a185b8a9f1,b6f535653db2d6d83de43ef81af004f01c2974ed46f91bc944ffd360710abb61,generated_not_solved
id_train_pbf02_0003,id_train,openfoam_cases/id_train_pbf02_0003,true,,6,6.527229,3.170219,4.09532,0.941707,40.778246,240,26,4.09532,false,ac63847ce5fc5ee93cc652b1f2c9c06ea3642b19db077c09fb843f7d4dad50be,c72a1b3e55be8153bdaac355b6b8b9ebf787703ea5723f92797782c7fabe8611,generated_not_solved
id_train_pbf02_0051,id_train,openfoam_cases/id_train_pbf02_0051,true,,5,4.497937,3.372754,4.626835,0.398856,9.986671,240,18,4.497937,true,e87ed2c7d3d98b0bb89e5037a6d130a4785cd6d86a7a4e07bbdb0d2a5f282389,00637bc4120e26d56edb0efb54bac2bbd6dbec90e993af20367ea7915824fa4c,generated_not_solved
id_train_pbf02_0053,id_train,openfoam_cases/id_train_pbf02_0053,true,,5,5.39081,3.026606,4.808416,0.851442,28.826081,240,22,4.808416,false,88b6c1e89163461e14fc9ee5d6eff99d3ea163ca2900a538c3e9f0091e1eba7e,acff020278b5df6c4fb6c2ff1787bd5b7356e13f3f456529de3bf7c25c6baad1,generated_not_solved
id_train_pbf02_0052,id_train,openfoam_cases/id_train_pbf02_0052,true,,5,6.713188,4.335876,3.731649,0.280567,10.997303,240,27,3.731649,false,445d7d14b122b7b8e7aef6d672f0b798ca543d838330837ac2038a8c78cfe877,ca0a76918a4a10d615823809c390672f5fc47e778f733e1582314c99844f4b5c,generated_not_solved
id_train_pbf02_0055,id_train,openfoam_cases/id_train_pbf02_0055,true,,4,7.549985,4.765947,2.783507,1.214658,49.856277,240,30,2.783507,false,a7f8575e979cfc01dcc8df3051184b3a04aa321c57074cf04d8d90c7df92474c,de510906838d8a4a1d09bc57ae3e6dfa83b3ed892816a244d9f1de147d4cf24a,generated_not_solved
id_train_pbf02_0056,id_train,openfoam_cases/id_train_pbf02_0056,true,,4,4.74902,2.410813,3.248977,0.733417,48.297241,240,19,3.248977,false,6178a1ca5e9db257c2d997ccba404d71c704680c810a5602a3e30ab0e439d35c,074318674d1af37933c61e35dee6d6727c3bd8eaed85974860ad00f6f6958abf,generated_not_solved
id_train_pbf02_0054,id_train,openfoam_cases/id_train_pbf02_0054,true,,4,5.548855,2.139887,3.457554,0.616609,46.208829,240,22,3.457554,false,e0b60453adbb80fd381b625fb180fff9596a12c5c1848ea42b656e3fe6b05463,ee3ec1af86bc2286874143f61ed45e7fa2cd04b76621a04955c3a0d2a383dcd0,generated_not_solved
id_train_pbf02_0032,id_train,openfoam_cases/id_train_pbf02_0032,true,,8,9.353921,4.034048,5.626079,1.287837,46.887866,240,37,5.626079,false,71e05d1a46844d7a2b0c48ad7cb584ee9c1472a80cef6ff2999e2c7034a7b558,b9cefc364ec8bff4afc8f443700ac065a5b783e2d25101fbde609511888909a3,generated_not_solved
id_train_pbf02_0030,id_train,openfoam_cases/id_train_pbf02_0030,true,,8,6.611242,3.863826,4.004428,0.488789,20.128248,240,26,4.004428,false,ee6291c9639c874a37b90f5d1ba00a48ea4aa3863f88fa247cfc8ba4c7fac89b,ec87a3ed3076eb5dcb5786ce6f4e1adb48b2841fa64a477f2daa1751f550bd71,generated_not_solved
id_train_pbf02_0031,id_train,openfoam_cases/id_train_pbf02_0031,true,,8,5.173064,2.398745,4.421544,0.477725,39.187734,240,21,4.421544,false,5695168a8ae8204ce0a9030131acd30750a702717d06ad4196ff156121fb353b,a42f4f2fc9e3c88a5dd24545e60026a2995cf27262c6ba3205b33bc2494fb2e9,generated_not_solved
id_train_pbf02_0082,id_train,openfoam_cases/id_train_pbf02_0082,true,,4,7.645911,5.318499,5.235759,0.968944,30.107965,240,31,5.235759,false,36883b6581e2379df8116fffdcc8865c5de32ee90c76d7444c5f32119b50083a,545d79c225c612a9d558a1d3d85c7e9e6c9c50a2da47c7035910e9d55f62dc82,generated_not_solved
id_train_pbf02_0081,id_train,openfoam_cases/id_train_pbf02_0081,true,,4,7.034926,5.133028,4.003743,0.566433,44.790666,240,28,4.003743,false,a9b78f107f4c7dc39650ea07acbdb063786dd50c3c108a6b91558ea5670b4669,3af246020e6786b18131be2a3668f0f15ba0995da1d46afe6d900e473ed8fcc4,generated_not_solved
