case_id,pool,case_dir,valid_geometry,invalid_reason,n_fin,h_ch_mm,h_fin_mm,d_in_mm,u_in_m_per_s,q_w_kw_m2,mesh_nx,mesh_ny,effective_inlet_width_mm,inlet_width_saturated,case_json_sha256,stl_sha256,status
id_test_pbf03_0000,id_test,openfoam_cases/id_test_pbf03_0000,true,,5,9.337859,5.936296,5.961986,0.772088,35.663799,240,37,5.961986,false,d4bb335946b30d47e99a826feb194abf533562a95b4881e9fb8823f76d064252,ff1053211c8c107543c486609e1cb7e31a2801055a9695ac00c5581be3b523eb,generated_not_solved
id_test_pbf03_0004,id_test,openfoam_cases/id_test_pbf03_0004,true,,8,9.463761,2.713795,4.158587,0.868594,12.436853,240,38,4.158587,false,1f126bb6388a17be24da48cd000641037f8b5f182818ac5b984db62d149e90e4,cae6da566ec637d834b1bc9f2dc54d246860a0131968c8884f987fdbeb9a18fa,generated_not_solved
id_test_pbf03_0007,id_test,openfoam_cases/id_test_pbf03_0007,true,,8,4.443424,2.188421,5.972553,0.750224,6.546034,240,18,4.443424,true,6efd70fdf52c435451fe1584ee19fda550eb3e9f14d162734a1c0823ad01bd41,d6538a047afc72e6fc290c7ce97d1fb02a0e6f82f1a3ef4f3a7f1fc8ea3849c5,generated_not_solved
ood_test_pbf03_0086,ood_test,openfoam_cases/ood_test_pbf03_0086,true,,12,11.771888,3.648541,4.499723,1.078827,5.183767,240,47,4.499723,false,0f96bf5873ce2273060df1f9bc34c32cf70fa2ce144571b8e613c5cb5fa0784a,39c9b7da8f5b721cccd4e329a4c4d3639a188d7b9442d03baab6be549a4ee6a7,generated_not_solved
ood_test_pbf03_0087,ood_test,openfoam_cases/ood_test_pbf03_0087,true,,12,12.178765,2.145821,2.552057,1.010384,16.620653,240,49,2.552057,false,bbc9a454d7ea2378627aeaeec5c84177b12b2452c6015f3dc85c8f5f2b96135f,d896b590f9f1b472a25e000ba8e4779dedd405e752572bc88bdbf1ac47cdd534,generated_not_solved
ood_test_pbf03_0079,ood_test,openfoam_cases/ood_test_pbf03_0079,true,,12,8.460026,4.13651,7.440521,0.533028,6.178251,240,34,7.440521,false,f3a895c4e5faac58ba6d13615cd95fb180b682b9918b98fcf491714d64ffba90,ae3203837896719198a17ed8569f5d7301c49cfcecd705176fbab4e3e6c0c1b1,generated_not_solved
ood_test_pbf03_0078,ood_test,openfoam_cases/ood_test_pbf03_0078,true,,12,7.667558,5.282074,7.362984,0.244667,16.512251,240,31,7.362984,false,b19b1c6ba760e1741c17b6a9fc61856121a37851f6a081950e452d4aea05301f,9c8d840debf2511398e6d78703ce4b286dd664695f8329dd70c27810de980e2e,generated_not_solved
ood_test_pbf03_0016,ood_test,openfoam_cases/ood_test_pbf03_0016,true,,10,7.579132,5.354683,0.918702,1.468891,37.975087,240,30,0.918702,false,ebc6c131dccb5ba4fe68f3208426e467269152beb0953e0fc10fbb06fc962f99,a4e8205a26e2619d048d602a8cecf3b4b0ce39f76abbe63218e78e7df2400244,generated_not_solved
ood_test_pbf03_0017,ood_test,openfoam_cases/ood_test_pbf03_0017,true,,10,7.399519,2.026739,0.477597,1.449195,48.745364,240,30,0.477597,false,1230f06a096d8bc9e387c66ea1cd6ba655aba81784ddbafe3959c930f2d2bb67,2bc25883cfe27efb25c0d75ec12119a9f22e942613f96fe0e6e983e4087d31d6,generated_not_solved
ood_test_pbf03_0064,ood_test,openfoam_cases/ood_test_pbf03_0064,true,,12,11.548593,4.880431,2.266833,0.815478,26.403412,240,46,2.266833,false,2f4d9da64023b4ac335e3f459d80e813ffa098513a446f85f892b1b80c460a11,04c650caa389a902b6074e42b8ce698ecb9354d259137c6299b590a0007497f8,generated_not_solved
ood_test_pbf03_0065,ood_test,openfoam_cases/ood_test_pbf03_0065,true,,12,12.217964,3.040578,4.722526,0.548905,43.86182,240,49,4.722526,false,7d0ddde72623c08a8c9470127e364ac764e9229d086ff4f3a6ce517752894225,0e5bab6ce455c5e96e1b2b8f189e6b07e7a8966bf4d3f187b5139c6e8beb69c8,generated_not_solved
ood_test_pbf03_0031,ood_test,openfoam_cases/ood_test_pbf03_0031,true,,10,11.834653,5.208735,2.716867,1.096175,30.635971,240,47,2.716867,false,269a663865258cf1c3c52d3aafc2a8e657f44600039d9e95073f2753e2e6ffb2,6edc9843f6d27e0237ddab04fa76c958a21fc97aff67ad33cfb1f80f790151d6,generated_not_solved
ood_test_pbf03_0030,ood_test,openfoam_cases/ood_test_pbf03_0030,true,,10,11.793255,4.90861,2.475553,0.587517,24.739953,240,47,2.475553,false,9eaa1f95fb1c5207d3e01c07675422f95bad63d172449a680090e21b5112d246,65b06474302303ad70be1e5a6fce49f26da27fa2a3488f39c03deafd013bd646,generated_not_solved
ood_test_pbf03_0089,ood_test,openfoam_cases/ood_test_pbf03_0089,true,,12,11.924576,2.828631,5.453938,1.171842,27.60432,240,48,5.453938,false,5751c4fbcb6ebb92d528643f19eb4f602ae718149bd3e02765344f00e3864b31,5f124b29a195327a2c8e4be8d10a77d0172c58053018f00a1681217b87547a6c,generated_not_solved
ood_test_pbf03_0088,ood_test,openfoam_cases/ood_test_pbf03_0088,true,,12,12.234798,5.389672,2.119593,1.171136,26.647533,240,49,2.119593,false,546b698dae7a7d0358d27c370fbb1545bb315ffe90792b6ca720a5f541a74e70,92ab56c8058f17f2fa2890c0c9b56f44c279ff6e864dd7bd78f832a38d7a0ebf,generated_not_solved
ood_test_pbf03_0029,ood_test,openfoam_cases/ood_test_pbf03_0029,true,,10,8.273806,5.826908,0.708822,1.263202,35.976933,240,33,0.708822,false,a2a894602bb75f4f2455594932580730ab53aa4369671ed805c6e3a95c5dce2b,c82879bd646ba900d9553ae4d9d4dccd801525977f5f5f8c131802b6737f4f15,generated_not_solved
ood_test_pbf03_0028,ood_test,openfoam_cases/ood_test_pbf03_0028,true,,10,9.368715,2.7077,0.747731,0.467537,47.43244,240,37,0.747731,false,442f7e6e8085bad650b1d0d2a371fa0e91ab28fd7ff238c8a6bb5f723fcc743e,056c115468b22d6d8f6e9fa35afa3acbaf8aafd04a30d2ac75631f51e2e03965,generated_not_solved
ood_test_pbf03_0075,ood_test,openfoam_cases/ood_test_pbf03_0075,true,,12,12.30381,5.802124,3.204029,1.052362,15.135311,240,49,3.204029,false,0e361448335c98c1d2c1362dacd1c3a2d3b9fd9e29ba6321e4c6f995baff1ff0,ec7d3493bb8c2d69b1507d7825bb65ab51c26ebd8d4c42d48063b0d559c03e0a,generated_not_solved
ood_test_pbf03_0074,ood_test,openfoam_cases/ood_test_pbf03_0074,true,,12,11.627037,4.294322,3.703478,0.247251,16.55338,240,47,3.703478,false,344923c12d61ada7326091b9c613a3b420d33d9ecc249bb2716b07f74a77d901,035940aac0e8eb3addb43aa5f991b8680f33ff4b99bc80af901bf273e03b3385,generated_not_solved
ood_test_pbf03_0018,ood_test,openfoam_cases/ood_test_pbf03_0018,true,,10,11.547438,4.318291,3.225571,1.337013,25.352244,240,46,3.225571,false,3d7fdc142326a9708d97802eed909b88806e38cccd818589eb19a0ad24b23816,816b1a61ba048baefd8ae6b6831e7efdb8357758f071776221bf91b680fc259a,generated_not_solved
ood_test_pbf03_0019,ood_test,openfoam_cases/ood_test_pbf03_0019,true,,10,11.636038,4.653529,2.393086,1.234613,23.695794,240,47,2.393086,false,6bedfa0a8d676f1e5c9a7676dd88acf4306101a03d73970a0f52cab665510b9e,54bd0bb663f1b20659cc9d67e8bf67e7fa4cb19776215ebbeff766f9c21a45e5,generated_not_solved
ood_test_pbf03_0104,ood_test,openfoam_cases/ood_test_pbf03_0104,true,,12,11.790701,5.269095,2.214692,1.11187,39.773766,240,47,2.214692,false,34063767a977ccb2872cad6a30179e189df5213acd30167e6f2ad50cd9334d74,1438414cfb30785c075780248f3c36fbb67ad7d0aea222d822fa2aaf0c05c4dc,generated_not_solved
ood_test_pbf03_0105,ood_test,openfoam_cases/ood_test_pbf03_0105,true,,12,11.725246,3.463693,5.740083,0.300629,34.254615,240,47,5.740083,false,81ce4c49499a298430aed3b58ea88c46c6e95bc1b0aec5c9c3cf91f4449df0a2,3773c3cd98cc6b12d6dab9a200b87b69d12570b73df347fb3f86261011439dd0,generated_not_solved
ood_test_pbf03_0051,ood_test,openfoam_cases/ood_test_pbf03_0051,true,,10,11.71796,5.552568,4.241024,1.042623,37.685827,240,47,4.241024,false,8b2d87f87633d1b0f283570b433c9f1a271ccbd4089a4586065680db6f806251,63f9268fdeedd6e6557567f78fe30a83e81a6f2895d075bde31ddd497a305c17,generated_not_solved
ood_test_pbf03_0050,ood_test,openfoam_cases/ood_test_pbf03_0050,true,,10,11.62764,5.155264,2.515574,0.603204,31.478725,240,47,2.515574,false,fb326ccb2f3f82c57cec6a65f7d50ab76de947be46d6151950edc6e5127b34fc,46622d506cdcbe0737794bf150d691e6c6464df5bcf46283493b32022e926973,generated_not_solved
ood_test_pbf03_0053,ood_test,openfoam_cases/ood_test_pbf03_0053,true,,12,8.153578,5.434457,7.52787,1.164519,11.522187,240,33,7.52787,false,bccd6caa82250cd71bf641f0ba218cd562c7f2b76ff9bb36282a180ebfd126d8,aadcdef37a9e61e70fe5e5fa6e87ce64a7159329152aa475f2c7f997b19ed5da,generated_not_solved
ood_test_pbf03_0052,ood_test,openfoam_cases/ood_test_pbf03_0052,true,,12,6.668158,2.012672,7.574799,0.482593,28.809971,240,27,6.668158,true,81c9972f406566a83f8b164867b90ebf3beac149d9a4986758e407ca24400e62,3fdd9c1bfc5081d12e749b3aa57c60182ae926f53868fe4d3a38bc28db308f91,generated_not_solved
ood_test_pbf03_0058,ood_test,openfoam_cases/ood_test_pbf03_0058,true,,3,12.208057,2.297072,2.632282,0.765611,41.939911,240,49,2.632282,false,07946f12137031e5c7c2fd33777dfe1ed56b852b78ba6c58c913b7a126c1f5a9,05ddf9c768468cc9737c901a92e783fd09c01210cb9f78c5cedd22ac07266264,generated_not_solved
ood_test_pbf03_0059,ood_test,openfoam_cases/ood_test_pbf03_0059,true,,3,12.180314,4.823071,3.214303,0.298447,20.871877,240,49,3.214303,false,90ec600c63d72725a1a568cc87021d72b270e23d5a92e4623ea208b7a3b58009,8e449b5145d116d17d6d85b0dec041dba7fcad86efb222bd706ed78ecdd3289c,generated_not_solved
ood_test_pbf03_0066,ood_test,openfoam_cases/ood_test_pbf03_0066,true,,12,12.19933,4.972499,5.243646,0.649587,21.504985,240,49,5.243646,false,9baca98a303a9b9c7a2a322bf7a6ab4612d18dfeddb2bd50f74296b15f915199,8234571cf81397dcd153db7c18778f3788e4ca0b1a59f5a97460c4340331aacd,generated_not_solved
ood_test_pbf03_0067,ood_test,openfoam_cases/ood_test_pbf03_0067,true,,12,11.505447,5.389311,4.087685,0.794978,35.193875,240,46,4.087685,false,0a1d6d92941568124f17e518b0a8e466fe0c1b2b587bec77adf7b3d363055c03,a9b908806e39a1e3ce1fd4cdff73e81304d1cd6018dba179480dfc4e24be45b5,generated_not_solved
ood_test_pbf03_0005,ood_test,openfoam_cases/ood_test_pbf03_0005,true,,12,9.25621,3.148357,7.059146,1.395387,38.291951,240,37,7.059146,false,95fa483246e26676f951cf7f3e1e47eb9e6b39d71e8357a515be4d8ffc61bcbf,bcf72f1de25053b956885a88f898e0448ccf0e5c29723bbaa6d9a66ca8f06317,generated_not_solved
ood_test_pbf03_0004,ood_test,openfoam_cases/ood_test_pbf03_0004,true,,12,6.224219,3.35789,7.05979,0.298431,31.743892,240,25,6.224219,true,692f7cafcc1988854ccefe1abc0a6cd0ddbab9aeeffa93700eccd3ee3df5a4fd,d458abc2412e211426daf52b4bfb5407e969a5d0671ccdeb3c7f7166823522a9,generated_not_solved
ood_test_pbf03_0014,ood_test,openfoam_cases/ood_test_pbf03_0014,true,,3,12.238425,5.663011,5.94301,1.034327,22.783383,240,49,5.94301,false,f88dc64361ec308f99c88bef774b8e45c9a3574217c91f8b2ff854f11ddc2e5b,25526a08df3ef438fc9d6507338f75b01e841981b25fc07457861d07cfbebf5b,generated_not_solved
ood_test_pbf03_0015,ood_test,openfoam_cases/ood_test_pbf03_0015,true,,3,12.015578,3.990964,3.10996,1.342362,47.167004,240,48,3.10996,false,e1e9a28ac61bc9ce2aa8e70cfa8d3b1920d83223149d2b8cadaee9d4f8944131,07621bc5c8076ba4defd2c73ae09af83f508a17b4aaded98c05792c3d83693ab,generated_not_solved
ood_test_pbf03_0054,ood_test,openfoam_cases/ood_test_pbf03_0054,true,,12,11.54414,5.06031,5.738227,1.23184,40.623187,240,46,5.738227,false,dd062ab2cbb252b219a57cc061080ddebe1684b8d1319028a7c81e8c391d5676,efa8f1616c1908c6f23c33444e69673ffc3fd2ca7fdfceda909bd5cdca019fec,generated_not_solved
ood_test_pbf03_0055,ood_test,openfoam_cases/ood_test_pbf03_0055,true,,12,12.006879,2.269114,4.119639,1.242468,49.353194,240,48,4.119639,false,328efa9bc38408b45200fd67d8b1391527776e779aa0b547dec856da64c47456,e494f770de8ac129c9814c955df3baf378b9e520bb6cf390d2d2e4d28c87fe9c,generated_not_solved
ood_test_pbf03_0042,ood_test,openfoam_cases/ood_test_pbf03_0042,true,,10,8.603214,2.16731,7.492052,0.427962,32.11971,240,34,7.492052,false,a30bc44715ec0024c7c21a16043032f75ee58eec78e487936fa3d7bd6df91d58,bd3f1b48dca2a6038fb4f26c2e2f356f8c2a967eb1c660a22b90f5d40c907533,generated_not_solved
ood_test_pbf03_0043,ood_test,openfoam_cases/ood_test_pbf03_0043,true,,10,6.618589,4.805558,7.254178,0.319441,24.760916,240,26,6.618589,true,4e9a4417643d54fe90da8c15d5c3b6b53e07c387e30d512a05bc25ac9454f1d1,c8eb757a1209adb6a965f8e452e7d7836400cee3bc81edd403a5ca4f25c24128,generated_not_solved
ood_test_pbf03_0070,ood_test,openfoam_cases/ood_test_pbf03_0070,true,,10,11.856099,2.921399,3.607364,1.375578,28.306317,240,47,3.607364,false,8dc2f7a468afb06f6bd53c186daacf203628550326fb9fc41b34c47618f4abe0,c2d4df670c4c5892a749af69334b56a5eb0cd1f4fe6f02403dcd02b4c602b81f,generated_not_solved
ood_test_pbf03_0071,ood_test,openfoam_cases/ood_test_pbf03_0071,true,,10,11.838161,4.299457,5.504215,0.687325,39.492094,240,47,5.504215,false,bd904dffa17f9494fa070568352d737de4eaff0233f312e0765b0883fcd24837,b7eff93dfe0deb5549e297ae1f9c3412e25d63296dee17c1f188251e097b36c5,generated_not_solved
ood_test_pbf03_0037,ood_test,openfoam_cases/ood_test_pbf03_0037,true,,12,9.280145,2.01498,0.654615,1.344613,29.358389,240,37,0.654615,false,c48de632b2bd313f655ecb69e988b092ad190347611b0d8b45aa493ce1da549a,72a566448464759c2cab55eaca0d45fce0e457e3f61d9671eb6098d38636ca15,generated_not_solved
ood_test_pbf03_0036,ood_test,openfoam_cases/ood_test_pbf03_0036,true,,12,7.603802,5.170839,0.616447,0.40365,17.870954,240,30,0.616447,false,f27b07b5a32393b9122aacb42ea7ab0215af05935417382ea45c6843341de664,0057dad1991ff6a9ef2c9266017ba8b14567bd4c3090cc4ad62dcee2096c9585,generated_not_solved
ood_test_pbf03_0060,ood_test,openfoam_cases/ood_test_pbf03_0060,true,,10,9.30615,5.039207,0.449296,1.112519,20.313079,240,37,0.449296,false,f0d7af90b5434470caa78ecbbb91b1d9f0a7e9c66829fc66b021f1d5e0ed2dde,d4430c66523279433acbd6d002eee3a446c5062cc86d797a824a5eefd32c9dc2,generated_not_solved
ood_test_pbf03_0061,ood_test,openfoam_cases/ood_test_pbf03_0061,true,,10,6.932443,4.938426,0.920158,1.131049,47.702105,240,28,0.920158,false,5468a6a3e553310c6ae1129bf31cdf259f31ff2b4850719f7c6cae78e7da8cb0,98d5b3067ab9f166c63441c0b3ba32989f0804de114492c3a1c399ebb0d38407,generated_not_solved
ood_test_pbf03_0020,ood_test,openfoam_cases/ood_test_pbf03_0020,true,,10,12.271593,4.213376,4.927199,0.56678,7.272652,240,49,4.927199,false,b3169082684b5b42ea7de84cf91ccd4ed5a4e62ceed7fb6df5843382edf7d3e7,6e4462e76dc9f9218745649564e1b2ed1b63d76bd0b531071d8eae9127de3a79,generated_not_solved
ood_test_pbf03_0021,ood_test,openfoam_cases/ood_test_pbf03_0021,true,,10,12.082291,2.083673,2.951164,0.543086,17.437073,240,48,2.951164,false,562ccda42e0b3fce336f76cddb52164381834384a457f8e0835ba8e86e740e2d,d537d92ba0c2bac12b0c00736b31eb5dd1bd6543db3ef64ded3164feb32a4b6a,generated_not_solved
ood_test_pbf03_0045,ood_test,openfoam_cases/ood_test_pbf03_0045,true,,12,9.97723,4.240606,0.89893,1.071088,29.443203,240,40,0.89893,false,41abfd55be1771bc1f67e8c704947b1742efd5149a28b718a435e44ddbbedb6b,7602a0b93d7f97b22a7207a4866f236a64fda3a839684500070ae6cfc04acffa,generated_not_solved
ood_test_pbf03_0044,ood_test,openfoam_cases/ood_test_pbf03_0044,true,,12,7.267565,2.54061,0.793793,0.852843,44.890715,240,29,0.793793,false,eba45c5fbe5f336c3ef5e24316d1eeb30ec85bc0c37fc6867a6a780f7fc6fb24,5736430db0451d0660046a791a7cee37c44dc1e336fa367cb7e0b9a1ba64e83a,generated_not_solved
ood_test_pbf03_0026,ood_test,openfoam_cases/ood_test_pbf03_0026,true,,3,12.169742,5.856707,2.647989,0.371451,20.521379,240,49,2.647989,false,6f5ad9ee6205854de8a89bab41a7d17a10aabfa0041228140cf93892032f2400,7957ec84b547a50425cbaae0c4be79520dae00a1f3c413cd9426b70ce01e53ad,generated_not_solved
ood_test_pbf03_0027,ood_test,openfoam_cases/ood_test_pbf03_0027,true,,3,12.138264,5.699157,3.316812,0.248713,43.59724,240,49,3.316812,false,56e672e276d493e258115f2772125a85b78f4303c6828121ed5c17625c90561a,219da7fc13084ee040f1693c2376af8faffece6acc76e663312342abbea27002,generated_not_solved
ood_test_pbf03_0024,ood_test,openfoam_cases/ood_test_pbf03_0024,true,,3,5.531023,2.495654,7.406289,1.341866,28.269873,240,22,5.531023,true,33fa107131203efbb3452019a570c0eda121a8d959c2423ad5bd8a23938c7377,2a0d9a16744a98e6f46df03517810bb82c63368f9343d1a48ab0c97e94a615eb,generated_not_solved
ood_test_pbf03_0025,ood_test,openfoam_cases/ood_test_pbf03_0025,true,,3,4.585927,3.429921,7.028883,0.710573,41.017684,240,18,4.585927,true,bf467989f2dbc5f060864a835e853a2bbeb0fd05df0f770194ce468a91c33f48,4be4b8991cb4863540dae85a12f23da26692df2ef603dec22fa5bf4bfc3c5568,generated_not_solved
ood_test_pbf03_0056,ood_test,openfoam_cases/ood_test_pbf03_0056,true,,12,12.368472,3.301551,5.590693,1.357556,48.52611,240,49,5.590693,false,ef0dbd9bbf9b3cc519781700e45417ec94c82a20672b450d0acd200f5de3cceb,b323053e7d9fd1ffa8cef622f84658c7b29abe623629a20cbb9eab3d64ff9a39,generated_not_solved
ood_test_pbf03_0057,ood_test,openfoam_cases/ood_test_pbf03_0057,true,,12,12.08701,5.684362,4.556069,0.681724,41.107488,240,48,4.556069,false,22236822e40b639cd763c7a6e9cb0675e956048ee17bbc36876b68a88f381c89,be37ed4f13a87ea3cf5d58dafdfd2fa69b9aae119bb6be3c34d536c6fc8829b3,generated_not_solved
ood_test_pbf03_0012,ood_test,openfoam_cases/ood_test_pbf03_0012,true,,3,6.624975,2.282117,7.428182,0.610369,10.160826,240,26,6.624975,true,ba8bb05c969d72ed9657744118bfa050c72fc56180c98a73703081c52c38124b,a4d3131b3f34a969e488a05b12a0673648759b2ef6639d381a986caa33e79a6f,generated_not_solved
ood_test_pbf03_0013,ood_test,openfoam_cases/ood_test_pbf03_0013,true,,3,4.819753,2.09969,7.363671,0.518376,9.380619,240,19,4.819753,true,752134af726d822f855e5ac05ca3c1cdd5eef2187154cf95a807a7b02ee7ad79,8b94c4a4c06e2a4924558fb399c33b3c2bbdeee480fd846963fc73ec417f5711,generated_not_solved
ood_test_pbf03_0094,ood_test,openfoam_cases/ood_test_pbf03_0094,true,,12,9.586271,4.126871,7.584423,1.43267,6.119357,240,38,7.584423,false,8f11b81e41b9eb6dd500231c5ab3388d497cea50494a4f0eb1be549fdd0ccc25,e4e454113a5ba1b4af1c0a8bd46d49ec4ca422000fb2abcd84059a97f4a22c5b,generated_not_solved
ood_test_pbf03_0095,ood_test,openfoam_cases/ood_test_pbf03_0095,true,,12,7.005874,3.522463,7.248191,0.862635,47.354272,240,28,7.005874,true,d118cf274d339cf1a8aab8ddeb67e7f23054ed992f448c205cc6393616f4eda6,bc0988949dd5abfa0e808c237b72b0648c3a8dbe993ded5c112862eb770721e9,generated_not_solved
ood_test_pbf03_0001,ood_test,openfoam_cases/ood_test_pbf03_0001,true,,10,8.955535,5.43189,0.810413,1.291129,37.612097,240,36,0.810413,false,c602aaf328e6caf57e228afb933810fb1fc7fbca3273640660b9842e5360cf78,a492dd3bb771589338f353876f7a146ac42d970238aae17b609233789839f1c9,generated_not_solved
ood_test_pbf03_0000,ood_test,openfoam_cases/ood_test_pbf03_0000,true,,10,9.315763,4.872967,0.973994,1.257734,47.183751,240,37,0.973994,false,0622f7a47f80477f4843b6af9079cc58bb0dc8d24e49ac77dbcb42982790d187,9559100a84d9733ff4bc3e515cf7f1b97160770b6b9bd9fbcd54ed42b08355e9,generated_not_solved
ood_test_pbf03_0091,ood_test,openfoam_cases/ood_test_pbf03_0091,true,,12,11.757463,4.744283,5.025978,0.333384,11.431825,240,47,5.025978,false,124a8822b6870f5790c901d1ecdae108ce1dd011b4e3a5b1fd7f2efe594d430c,ef4258cec13d0b8aa8823dcab695dabf463fac926461b54cf6774a4dbca42e17,generated_not_solved
ood_test_pbf03_0090,ood_test,openfoam_cases/ood_test_pbf03_0090,true,,12,11.925484,3.578654,5.949975,0.308556,39.674373,240,48,5.949975,false,8794772520e59d914d784e2f5e5d9ac47e8e106ffb346b102346d9e266204817,cc62c1a1419c9ac78c5b48b5d120315873ac78f999be73b8f411b7c92a69f89a,generated_not_solved
ood_test_pbf03_0010,ood_test,openfoam_cases/ood_test_pbf03_0010,true,,3,5.057144,3.160858,7.160206,0.761174,8.579314,240,20,5.057144,true,9689e86e1632b457e5d1a04d3aa1a82f2c4c09b36a606ee70161340c362b5a9f,6e4c52208982c026a5ce411e7c06846d1eea18a68d8c77067fd525666dce1d7a,generated_not_solved
ood_test_pbf03_0011,ood_test,openfoam_cases/ood_test_pbf03_0011,true,,3,9.325594,4.804674,7.408269,0.813343,36.631151,240,37,7.408269,false,5af1cae30e37828de8320d387708acba515082bfcb9f956fdc9bb9f47e569d67,1ad40c136d32b005f92414d309d1c749d17b616b53f1d8c4a3985f8e2a0434d7,generated_not_solved
ood_test_pbf03_0082,ood_test,openfoam_cases/ood_test_pbf03_0082,true,,10,12.174689,2.739415,5.857477,1.401712,15.182777,240,49,5.857477,false,e7599db152996f0e8b9f28a1661e4c5e46ee5cda403712ca83feae24d3f41197,0140baaffa5f9e66d13b742aebc246f223de074634809bc592f48b307366ebec,generated_not_solved
ood_test_pbf03_0083,ood_test,openfoam_cases/ood_test_pbf03_0083,true,,10,12.074839,3.537692,2.594369,1.461123,31.434809,240,48,2.594369,false,243c1e50136cd5424861d668cd5184bab0d197af813541cc8605bb62a8935175,70f637b851517ad3af8408b7db03d6e9e3344b23fdff1b073b53073a5d8ff396,generated_not_solved
ood_test_pbf03_0007,ood_test,openfoam_cases/ood_test_pbf03_0007,true,,12,6.646357,4.889228,0.624636,1.187929,20.92933,240,27,0.624636,false,acf2d13c0e43545496a5c2b82f94f41835dd0eafd9afd51db55b5e575e0f0720,c1fd68a5086aa628c5363fc93324b83f52202e5dc312f3f4f9ab49dfb8ed8745,generated_not_solved
ood_test_pbf03_0006,ood_test,openfoam_cases/ood_test_pbf03_0006,true,,12,6.733232,3.994559,0.433192,1.102446,15.908189,240,27,0.433192,false,2f9b5e207f3e7bcae3f395d90e0d0b257f8f865d5b096519d86104bfaef5144d,a589e4e80da965e3d9ed728449892a332b1372df96ec40991ccbe93b305057d8,generated_not_solved
