case_id,pool,case_dir,valid_geometry,invalid_reason,n_fin,h_ch_mm,h_fin_mm,d_in_mm,u_in_m_per_s,q_w_kw_m2,mesh_nx,mesh_ny,effective_inlet_width_mm,inlet_width_saturated,case_json_sha256,stl_sha256,status
ood_test_pbf04_0026,ood_test,openfoam_cases/ood_test_pbf04_0026,true,,12,4.763523,2.18589,7.469007,1.486249,7.06418,240,19,4.763523,true,80245f95772ade3df64ed2957eaa432ea05030a68947565d00e4ccd6464b7db4,09933fd647381b255e15f8f3ef23511decc8ab43a7ce69162b7c59d5e24d94a2,generated_not_solved
ood_test_pbf04_0029,ood_test,openfoam_cases/ood_test_pbf04_0029,true,,3,12.215984,3.879965,2.338813,1.346449,42.165224,240,49,2.338813,false,3518f8f09756672d957e73ff3593e6841f1a022e2557123c4e866a9174664310,362d4de97840dfb565865eb922b31483b07d319b2aa82b51875c09a523df1b46,generated_not_solved
ood_test_pbf04_0033,ood_test,openfoam_cases/ood_test_pbf04_0033,true,,12,12.037863,2.141574,2.626912,0.697059,32.810409,240,48,2.626912,false,3c430c28db41e71475653b625a6f8c71ddabd1a70e9d553100d8048c3c75aa79,8b2e9c787e4ed3de5a4198ce0b53808662dd1ccf10b4b4c9add06b3bb8fb5734,generated_not_solved
ood_test_pbf04_0002,ood_test,openfoam_cases/ood_test_pbf04_0002,true,,12,5.029008,3.346858,7.197947,1.496782,22.232011,240,20,5.029008,true,ae52f585a8e688b973579512f2cd501c9dd2d862256adee280e8e82af3171c15,67e819dccd48f94a210b36994f8081a2a390bb5bf4040214362c49c57bb65aca,generated_not_solved
ood_test_pbf04_0007,ood_test,openfoam_cases/ood_test_pbf04_0007,true,,3,12.152649,2.03612,4.365782,0.449118,10.418302,240,49,4.365782,false,590a65a57b7d4367309df93475f8e88d8b5c7bc178432923dbb1716e328d06ec,47f9c4a6de0ae7ec3780e2676ed803916b348441963eb5b13ce5572f1956c758,generated_not_solved
ood_test_pbf04_0027,ood_test,openfoam_cases/ood_test_pbf04_0027,true,,12,12.148236,2.959168,2.768512,1.413187,46.176406,240,49,2.768512,false,bd386f96999b03a817c5a0d72141382eded3086f67269c72acabdb1d719ee094,7c24700aacf3cf5a6643404e59f2a4d78cc352903399f6bb103d1c2a91107829,generated_not_solved
ood_test_pbf04_0021,ood_test,openfoam_cases/ood_test_pbf04_0021,true,,10,7.008696,2.9854,7.240705,0.396833,27.296773,240,28,7.008696,true,18224bce2a35bae4e9ee00c8cc06243b042233eb3167e2f4070677a320f2fa1b,883c6886db281bd5b7b9ffa7d49ee8a613a45cd4dee75993b9d974800e87dc97,generated_not_solved
ood_test_pbf04_0035,ood_test,openfoam_cases/ood_test_pbf04_0035,true,,10,11.835308,2.313364,4.7624,1.433695,15.39769,240,47,4.7624,false,6a5cc4491918351128ba6c85c6f8c3d1967b306661b0525a2c212823e38aa925,26df8555592af2fda3c8fc4b2dbbc406c52ba2829da9d73492615929e1d8428e,generated_not_solved
ood_test_pbf04_0018,ood_test,openfoam_cases/ood_test_pbf04_0018,true,,12,7.281201,2.856851,0.588716,0.67683,42.641889,240,29,0.588716,false,c5f125e9fe6197973e3dfb4a097d5a0220d84df8e19c0c179c8972246224ed04,56c2222a007319fee210e28ad86cd2e05a401d7e76e6c6392216ae8ed17ec8ad,generated_not_solved
ood_test_pbf04_0030,ood_test,openfoam_cases/ood_test_pbf04_0030,true,,10,9.64415,3.248072,0.609277,0.783631,39.378965,240,39,0.609277,false,a47b29b345c2e2de96ce19818deb1f700b6ad9031524ad13096168f5b0c40e5f,68614f4b12693f64d933060a736e8db82daf5a3b12c9cf7c15fecd81293b0be5,generated_not_solved
ood_test_pbf04_0010,ood_test,openfoam_cases/ood_test_pbf04_0010,true,,10,12.20484,4.703189,2.503179,0.86424,47.165978,240,49,2.503179,false,7106363a7463271c44625df9357d0719dc6c13476730cf165375a13a6bf15786,861df4e86f5074bfe9addb5c3005f328aab79e38099626391065ae304e169c19,generated_not_solved
ood_test_pbf04_0022,ood_test,openfoam_cases/ood_test_pbf04_0022,true,,12,4.426552,2.046988,0.779967,1.415788,48.326471,240,18,0.779967,false,283e99d3d4ee971d5d9ac44de2eb464d791df77fc15d3a3d7711d40703bd728f,92681bf8870e5dee95ce321cc0c513649fa2fbe9bf21ab718a73e2287fba367c,generated_not_solved
ood_test_pbf04_0013,ood_test,openfoam_cases/ood_test_pbf04_0013,true,,3,12.085031,3.041772,5.970081,1.19402,15.971132,240,48,5.970081,false,1aa3c3b066f2aa5144ec1bf312538d2d903fdb61beb2e34471006b2405aea5c6,60f8699e9f4bed2b212e269a728f5552844316c301d884c3503f77cd65fd5e80,generated_not_solved
ood_test_pbf04_0012,ood_test,openfoam_cases/ood_test_pbf04_0012,true,,3,8.971748,3.64256,7.110317,1.339061,29.820883,240,36,7.110317,false,cad25416b165153a6512ac8b4c1fba732f8c2a4e9831e0611c98c264262d71f8,18f46ad1b625dc10b33c5c67d467802c5dace87aed0ccccc0c2bb8c33a5c0385,generated_not_solved
ood_test_pbf04_0028,ood_test,openfoam_cases/ood_test_pbf04_0028,true,,12,11.69946,5.106835,5.486351,1.369505,6.294639,240,47,5.486351,false,faf3617821db7479dffee2da7dcb04eb04e1b72d78292b645653a92924615ed9,51422e05ac8742ff932d7fa541547d3e748d8d7c909b9667607c4895073d5a1e,generated_not_solved
ood_test_pbf04_0006,ood_test,openfoam_cases/ood_test_pbf04_0006,true,,3,9.423115,2.194397,7.475585,0.85094,9.063741,240,38,7.475585,false,ebc6d32540b62517b745e47c60058df6ce2e733c8a5749f805f47d79b4e4b704,85002d0f3d2ec4631783d3c651f22acb9ea8faf8ebaa5dcb5c7048506cc13a55,generated_not_solved
ood_test_pbf04_0047,ood_test,openfoam_cases/ood_test_pbf04_0047,true,,12,7.110219,5.054759,7.319152,0.86471,35.91485,240,28,7.110219,true,a122fd7cd2efa826f646e051c2e777a0c0da3badc3ce79a8c3e13f6bc4004d27,8715d898e917fda9d91ea11c8c2719813440020b56bfedda2e3ad84017dea605,generated_not_solved
ood_test_pbf04_0000,ood_test,openfoam_cases/ood_test_pbf04_0000,true,,10,9.488048,2.327569,0.531938,1.050282,5.257408,240,38,0.531938,false,67ca52c75feca36883e819edeb60d97e0b579e03937c1f363f2d765b065d440f,63e27cade8fa13a12708b1f6185ac7ed8c1f7a4dead6466d5f4bc39cf4ea7ed4,generated_not_solved
ood_test_pbf04_0045,ood_test,openfoam_cases/ood_test_pbf04_0045,true,,12,11.78907,5.995073,4.505915,1.358936,27.475486,240,47,4.505915,false,fce1f45077b7526437e67bb0da7568663951bf773c8f84308f0f2a3c730b751d,22c930d10229cd42bd0274a542402aab881a5c9f9e206f0a9bf0bfadc028eead,generated_not_solved
ood_test_pbf04_0005,ood_test,openfoam_cases/ood_test_pbf04_0005,true,,3,7.209559,2.556997,7.27036,0.398908,8.230987,240,29,7.209559,true,b13531196fede0af558e07523b0bd569eaa95ccfd4dc733b5ccee1ed0c9af672,536217012f80c6dbc7ec3ef85020dc30fc798f8457adde86b4a1c49e6dc57e3e,generated_not_solved
ood_test_pbf04_0041,ood_test,openfoam_cases/ood_test_pbf04_0041,true,,10,12.189046,2.536577,2.054788,1.158487,40.769555,240,49,2.054788,false,5ca250a25d5e98dfdf653f23705c30a67a24041d4fee5718b1ffbe7fc469460b,ab164824901bf3d801839723f38b488ea7d13da729bc70ddc648d7af47bc7857,generated_not_solved
ood_test_pbf04_0003,ood_test,openfoam_cases/ood_test_pbf04_0003,true,,12,6.807226,2.478522,0.72847,1.485577,39.022468,240,27,0.72847,false,59b00f3d024956ff9a1d8f457f545738f6f2d4ca656c40679805d59f0172f04f,fd6b137367874e850490e969ed93e243ea80287c4cbd6ab0b918448aff5fce02,generated_not_solved
ood_test_pbf04_0019,ood_test,openfoam_cases/ood_test_pbf04_0019,true,,12,12.174745,4.139998,2.923867,0.672647,40.401524,240,49,2.923867,false,55d7284f286caec6ef56cbe65f717721d67cb69969cf7b65079d39535722a7fa,ad8d1463768b84620301e03dfd0fdda1cd7d4e76115b35ef9a88ed51d7b0d441,generated_not_solved
ood_test_pbf04_0004,ood_test,openfoam_cases/ood_test_pbf04_0004,true,,3,4.317488,3.089187,7.063181,0.951187,21.093124,240,17,4.317488,true,2fa71923bef6ce1e05f37cdeb072bb22833795324e9a091328c749c09b527ec0,5dfa5f3fec6cb7e6f15cad9b61bf0aa727f4324c4707a938f41db3d8d052b888,generated_not_solved
ood_test_pbf04_0042,ood_test,openfoam_cases/ood_test_pbf04_0042,true,,12,5.084009,3.557853,7.588542,0.30981,45.86761,240,20,5.084009,true,d6a6c25ce4f6eac625bb9674150c4c7094d5ba39b2040b4281e9827cfea424a9,6d9bc85f9883431b2f087d3ebd0b45f1ac8837ea2ed2a56100716fad13b75959,generated_not_solved
ood_test_pbf04_0046,ood_test,openfoam_cases/ood_test_pbf04_0046,true,,3,11.677386,5.951085,2.116974,1.199814,23.299156,240,47,2.116974,false,13a9a87b1213f981311bcfbf72cd936febc5c568a9792fbe94bad786fe88e960,3aa29683c399fcfd6ea25aee74bf92f244fa3d54528e5ff75b6a4beb3d06cdff,generated_not_solved
ood_test_pbf04_0050,ood_test,openfoam_cases/ood_test_pbf04_0050,true,,12,12.122734,4.614687,3.216305,0.434016,29.333129,240,48,3.216305,false,e34df53dd9ecb866d53e88818de82ebc3932a7f3aafe699f50838fb6699d2861,6b0c3e238ac68851663428d388352bd27fcd9de4c5def6c25c233363aa81b307,generated_not_solved
ood_test_pbf04_0001,ood_test,openfoam_cases/ood_test_pbf04_0001,true,,10,11.899658,5.370613,3.492675,0.317694,49.042419,240,48,3.492675,false,4047725401f91ca0a3f292c0b8fe7921414c3c8bfd3e7b8315603470d65cfd21,29d1d6ea45cbb37ddc2920ddc27ee828ccd8ff3c8984d29cacfc2f380b695cf2,generated_not_solved
ood_test_pbf04_0024,ood_test,openfoam_cases/ood_test_pbf04_0024,true,,10,9.624493,3.805592,7.473101,0.572648,21.63003,240,38,7.473101,false,ed260d72fcb437c3962b61b5535a7c117e5b47e7df3a8bf766d708d4553f24e1,c0a16786dae4e3eaf1ee7fa29662120934d7e4f2d5d7ca25bf4636d47a877b62,generated_not_solved
ood_test_pbf04_0051,ood_test,openfoam_cases/ood_test_pbf04_0051,true,,12,12.093126,3.810486,4.072279,0.831357,10.538287,240,48,4.072279,false,006faf5670ee136769aa1265761686c30edfd126f40e30ecd3a6f0d2f1dcc270,c16cd8e3b13f0d28c3d4bf5ed1121ff8ea899c31b9c70a391ac4fbfbe45184de,generated_not_solved
ood_test_pbf04_0016,ood_test,openfoam_cases/ood_test_pbf04_0016,true,,10,11.729363,5.637889,5.017939,0.562593,5.741305,240,47,5.017939,false,9a4d9c06377b0f143677e2947a02c4748a5659bb822e351cd40d4ceae7eaa758,56fa652ba57784c457109f129989dffb0a7b65daf51ea0fdcf92f0ad9001c50b,generated_not_solved
ood_test_pbf04_0017,ood_test,openfoam_cases/ood_test_pbf04_0017,true,,12,5.015414,2.580417,0.999499,0.771011,18.266702,240,20,0.999499,false,a5b85e906e7f6b66063fc13e0a107080b8455ca9e501cf006f90c8f161234b6a,a3cba910b9237b14f92ed9902c0b79107b4fe2a382b87e47d92915bf94eed27d,generated_not_solved
ood_test_pbf04_0040,ood_test,openfoam_cases/ood_test_pbf04_0040,true,,12,11.650095,3.804556,3.248632,0.450959,33.989097,240,47,3.248632,false,31b6773ace802aaa8f002d53e7160dae9aac4611920e7a646d203d1d64745f8d,dbb5ef1dc58aab8b54226bb875b92be6932e46365688494fa9246788ec9f16e3,generated_not_solved
ood_test_pbf04_0034,ood_test,openfoam_cases/ood_test_pbf04_0034,true,,3,12.237782,3.968265,3.317285,1.068688,48.832096,240,49,3.317285,false,f00f15c2ac09aded5f5ec3113f7e78aba2715afb62688bc4a9d0dc9cb050cff3,2f1c456df10bc4c5a573c95edbcaf1de8fc4435ed8b93223591e437913271ed5,generated_not_solved
ood_test_pbf04_0049,ood_test,openfoam_cases/ood_test_pbf04_0049,true,,12,11.728052,4.324384,5.721586,0.222921,32.922058,240,47,5.721586,false,942a44b89bc28ce7a8938bb772a0c695e61bb8428f994b80e9f14f4f7c289619,efdd59512131187670c9db2b48c668889ee9be954e5539e56855f365ff2d6ded,generated_not_solved
ood_test_pbf04_0031,ood_test,openfoam_cases/ood_test_pbf04_0031,true,,10,11.606599,3.080062,3.149856,0.41457,26.286951,240,46,3.149856,false,f4ab4d8bba854c5fb42e424d975d6568b4dd962218a29646158741425b944aa2,9904a51af0d0f61d6c4d1b5f51efb7dd9e3064f323eb5890d88d510c7e6bb765,generated_not_solved
ood_test_pbf04_0020,ood_test,openfoam_cases/ood_test_pbf04_0020,true,,3,11.846617,3.535139,2.694787,0.631624,43.966907,240,47,2.694787,false,ce2129bfcadddf3c65b6abebc1a94906314b393464d01a4b2800015b1647156d,d6a9b2d57d902ca17547ac292b9e7b02e717a368b22dcbd0ec4dcd144b334d85,generated_not_solved
ood_test_pbf04_0023,ood_test,openfoam_cases/ood_test_pbf04_0023,true,,12,11.713622,2.103748,4.356587,1.176455,29.48336,240,47,4.356587,false,142ce6f46c51d5ae0ec4e2e7e6632a31ae9fd4e610764199cf79db60a1ff8c37,51285887184c6e523328dd9cb9b8211ca95b702f51397a6f9227a29d324be1b4,generated_not_solved
ood_test_pbf04_0048,ood_test,openfoam_cases/ood_test_pbf04_0048,true,,12,11.90617,4.500458,5.02747,1.171424,35.854299,240,48,5.02747,false,8eabb210c3aa4c4b8288ba55a265150d3bea210fae3e9524229585bc3d2a6c79,1d3d5b28719d2fbbad1d110e1d1e708b75730f0693ce3c40884e51b4b85bd424,generated_not_solved
ood_test_pbf04_0038,ood_test,openfoam_cases/ood_test_pbf04_0038,true,,12,11.917177,4.309088,4.233694,1.027477,40.984834,240,48,4.233694,false,f1c0d78553c80e4700510372de924db23df244f283ecbc516cd4000de033fddb,cebf986e373744efba96bd8a423be4398593db2fbfa6c5db7f87a09e7c995aad,generated_not_solved
ood_test_pbf04_0036,ood_test,openfoam_cases/ood_test_pbf04_0036,true,,10,12.199671,5.101341,4.48447,0.959593,7.992396,240,49,4.48447,false,77a6b0a7f0370609c1d22aaca06e2b273591e6200f7ed8f03f435a4b4f5663c4,ebfeb0a85b4cf670a68d1f28d14f50e046b4063516688f5d3595dcd155989c66,generated_not_solved
ood_test_pbf04_0011,ood_test,openfoam_cases/ood_test_pbf04_0011,true,,12,9.668772,3.136944,0.580096,1.29781,48.918132,240,39,0.580096,false,26562d8365f7b9493ba854fe1d2fb1e74acebc56aa0f2cacb196a3f3f6ea6fb9,ba868baa8f3bd83919bd43ad8ac159b25d5fec3761f4400a9675625974ab8151,generated_not_solved
